technique_id,is_subtechnique,technique,tactics,data_source,data_component,event_id,event_name,channel,audit_sub_category,log_source
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,driver,driver load,6,Driver loaded.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,driver,driver load,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,file,file creation,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,file,file creation,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,file,file creation,11,FileCreate,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,file,file modification,4670,Permissions on an object were changed.,Security,File System,Microsoft-Windows-Security-Auditing
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,file,file modification,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,file,file modification,2,A process changed a file creation time.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,file,file modification,11,FileCreate.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1547,False,Boot or Logon Autostart Execution,persistence;privilege-escalation,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,windows registry,windows registry key modification,13,RegistryEvent (Value Set).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,windows registry,windows registry key modification,14,RegistryEvent (Key and Value Rename).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,windows registry,windows registry key modification,4657,A registry value was modified.,Security,Registry,Microsoft-Windows-Security-Auditing
T1546,,Event Triggered Execution,privilege-escalation;persistence,windows registry,windows registry key modification,4670,Permissions on an object were changed.,Security,Registry,Microsoft-Windows-Security-Auditing
T1546,,Event Triggered Execution,privilege-escalation;persistence,windows registry,windows registry key modification,DeviceRegistryEvents,DeviceRegistryEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1546,,Event Triggered Execution,privilege-escalation;persistence,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,module,module load,7,Image loaded.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,module,module load,DeviceImageLoadEvents,DeviceImageLoadEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,file,file modification,4670,Permissions on an object were changed.,Security,File System,Microsoft-Windows-Security-Auditing
T1546,,Event Triggered Execution,privilege-escalation;persistence,file,file modification,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,file,file modification,2,A process changed a file creation time.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,file,file modification,11,FileCreate.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,file,file creation,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,file,file creation,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1546,,Event Triggered Execution,privilege-escalation;persistence,file,file creation,11,FileCreate,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,19,WmiEvent (WmiEventFilter activity detected).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,20,WmiEvent (WmiEventConsumer activity detected).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,21,WmiEvent (WmiEventConsumerToFilter activity detected).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,5860,WMI temporary event created.,,,Microsoft-Windows-WMI-Activity
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,5861,WMI permanent event created.,,,Microsoft-Windows-WMI-Activity
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,5857,WMIProv provider started.,,,Microsoft-Windows-WMI-Activity
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,5858,WMI Query Error.,,,Microsoft-Windows-WMI-Activity
T1546,,Event Triggered Execution,privilege-escalation;persistence,wmi,wmi creation,5859,WMI Event.,,,Microsoft-Windows-WMI-Activity
T1546,,Event Triggered Execution,privilege-escalation;persistence,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1546,,Event Triggered Execution,privilege-escalation;persistence,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1546,,Event Triggered Execution,privilege-escalation;persistence,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1546,,Event Triggered Execution,privilege-escalation;persistence,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4738,A user account was changed.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4781,The name of an account was changed.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4742,A computer account was changed.,Security,Computer Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4740,A user account was locked out.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4767,A user account was unlocked.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4722,A user account was enabled.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4717,System security access was granted to an account.,Security,Authentication Policy Change,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4718,System security access was removed from an account.,Security,Authentication Policy Change,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4725,A user account was disabled.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4723,An attempt was made to change an account's password.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,user account,user account modification,4724,An attempt was made to reset an account's password.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4728,A member was added to a security-enabled global group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4729,A member was removed from a security-enabled global group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4732,A member was added to a security-enabled local group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4733,A member was removed from a security-enabled local group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4735,A security-enabled local group was changed.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4737,A security-enabled global group was changed.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4755,A security-enabled universal group was changed.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4756,A member was added to a security-enabled universal group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098.002,True,Additional Email Delegate Permissions,persistence,group,group modification,4757,A member was removed from a security-enabled universal group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
